created_at,tweet_id,tweet,likes,retweet_count,source,user_id,user_name,user_screen_name,user_description,user_join_date,user_followers_count,user_location,lat,long,city,country,continent,state,state_code,collected_at
2020-11-01 17:56:37,1.3229607534738022e+18,"Voters of NATO member states!#EU #Canada

#USA #Election2020 #Elecciones2020 #Elections2020 #PresidentialElection2020 of #POTUS is
#American #MADNESS!

#Americans vote to elect #DEMENTIA patient#JoeBiden to be OUR leader of #NATO!
(Forget #Biden's behavior towards children+women",0.0,0.0,Twitter Web App,1012172108.0,Jesus A Cunrad44 (Heiland44 Savior44 Buddha44),JesusACunrad44,"I am: Maitreya #Buddha44
Founder of Albarian Buddhism44🌈🔆🏳️‍🌈 + Sustainable Survivalism
The One—Savior44 😇
King of Germans 🇩🇪🇵🇱🇬🇧
SUPPORT ME NOW!",2012-12-14 23:28:33,168.0,"England, Britain, Albaria",52.795479099999994,-0.5402403,,United Kingdom,Europe,England,ENG,2020-11-02 16:56:02.016893
2020-11-08 09:36:32,1.3253716157068042e+18,"Nope. The #PresidentElect is #JoeBiden. Hunter is just one of his kids. His kids aren't likely going to be a involved in running the government... Ya know, how it's supposed work because of that strange thing called ethics. https://t.co/kYHGnNJATT",1.0,0.0,Twitter for Android,7.804990743699456e+17,BluCollar Guy-#IVOTED,BluCollar_Guy,#HTTR #ALLCAPS #SaluteToService,2016-09-26 20:07:35,631.0,,,,,,,,,2020-11-09 18:28:34.860863
2020-11-08 15:44:53,1.3254643167667855e+18,"@JoeBiden thank you giving us hope for American, now I only have one hope left, my hope is for you to be come the best president of all time not like @realDonaldTrump sorry but not really lol #JoeBiden #DonaldTrump",0.0,0.0,Twitter Web App,1.2614127424115548e+18,Leo Muan,MuanLeo,"""Stop chasing and start following your own passion and do what you wanna do for you life.""
Tiktok (leomuan) Snap (leo_muan) & Instagram (leo_muan)",2020-05-15 21:46:56,18.0,Chicago,41.875561600000005,-87.6244212,Chicago,United States of America,North America,Illinois,IL,2020-11-09 18:27:13.283391
2020-10-16 17:13:12,1.317151621860778e+18,#trump vs #biden who is gonna win?????,1.0,0.0,Twitter for Android,1.2501507446129172e+18,hijiking,hijiking2,,2020-04-14 19:55:49,0.0,,,,,,,,,2020-10-21 04:06:36.396785155
2020-10-20 18:44:50,1.3186242338329395e+18,"I understand former supporters of #Bernie turning to #biden to beat #trump, but going in blindly &amp; taking the hook line and sinker is sad.",0.0,0.0,Twitter Web App,326917598.0,Santamoniker ⌛,Santamoniker,"Artist, iconoclast, secular humanist-No to the Duopoly-Legalize weed-anti-racism-Die NRA-BLACKLIVESMATTER  Monsanto terrorists-Blocked by Neera & HRC No Pelosi",2011-06-30 18:06:25,1770.0,Across the Universe,,,,,,,,2020-10-21 10:56:09.890501105
2020-11-03 01:11:30,1.3234325814262374e+18,Yup! Everyone thinks their neighbors will vote Trump but wont admit they will #Trump2020LandslideVictory #Trump #Biden https://t.co/ndga9jmW93,0.0,0.0,Twitter for iPhone,1.312505977506345e+18,Saratoga,Saratogaraised,Just a farm boy from NY turned businessman who loves his country and our God and wants the best country for his family.,2020-10-03 21:33:18,4.0,,,,,,,,,2020-11-04 09:48:07.163457
2020-10-28 19:38:51,1.3215369302746683e+18,"#JoeBiden right to their face ...  

YOUR TAXES ARE GOING TO GO UP if he is elected. They'll steal it all if they can figure out how, I seriously believe that too. Vote the democrats out !! So destructive. They are on the war path. Against us !! https://t.co/9wP7zSYX0d",0.0,0.0,Twitter Web App,8.229840345484943e+17,Kelly Robinson,kelrobi11,#Trump2020  #VoteRedToSaveAmerica,2017-01-22 01:47:38,2632.0,USA,39.7837304,-100.4458825,,United States,North America,,,2020-10-29 16:51:41.517919
2020-10-30 16:01:08,1.3222069142693233e+18,"I want to have a conversation between both sides because for the last 6 months Ive been biden but now im drifting trump after doing some research if youre on the left or the right I love you , I j wanna hear who ur voting for and why? #Trump #Election2020 #donlemon #Biden",3.0,0.0,Twitter for iPhone,7.452399565247939e+17,George Prioleau,george_prioleau,,2016-06-21 13:00:26,8.0,,,,,,,,,2020-11-01 11:10:47.048797
2020-10-30 16:50:03,1.3222192246689997e+18,"Biden was trolled in Texas by a Trump supporter yelling What about Hunter Biden and the money, Joe? #Biden #JoeBiden #BidenCrimeFamiIy",2.0,0.0,Twitter for iPhone,2198437608.0,The Patriot Sisters,sisterpatriots,2 Sisters🇺🇸 Instagram @ThePatriotSisters \\ Shop our Merch👇🏽,2013-11-16 21:26:51,478.0,,,,,,,,,2020-11-01 11:10:41.989207
2020-10-19 13:29:11,1.318182407430918e+18,"@vannayyy @supportceIebs @back_togomez @franciaraisa If I get cut off in traffic by a gentleman in a Joe #Biden hat, does that make him a terrible candidate for PRESIDENT OF THE UNITED STATES? That's essentially what this simple minded individual is trying to imply. Such a bad look for someone who I believe to be intelligent. #MAGA",0.0,0.0,Twitter for iPhone,1.2516943480744632e+18,Cheston M.,only_cheston,"Let's see how far we've come 💰👀

LFG 

🔥🔥🔥",2020-04-19 02:09:35,144.0,,,,,,,,,2020-10-21 08:44:38.202707805
2020-11-07 16:33:39,1.3251142006084198e+18,"Hello Mr President @JoeBiden 
President looks great on you Sir
1 of the best of great news of 2020 
#MrPresident #BidenHarris #JoeBiden https://t.co/zz7qMRP1b4",1.0,0.0,Twitter for iPhone,580928634.0,Abisoye A. A,AbisoyeAjayi,Social Impact Entrepreneur at @Pearls_Africa | Girls & Women Advocate |🥇 @CNNHeroes Honouree | Policy Development Advocate,2012-05-15 12:32:10,3641.0,Lagos | Boston ,,,,,,,,2020-11-08 11:21:07.358832
2020-10-25 16:33:40,1.320403160691843e+18,@JoeBiden #JoeBiden and the truth are like oil and water - they dont mix #oilindustry #Fracking #FrackingLiarJoe,1.0,1.0,Twitter for iPhone,1052890357.0,CONSERVATIVE SUPPORTER,paolam1973,Freedom of speech/Freedom of expression #MAGA #Trump2020,2013-01-01 15:59:33,832.0,,,,,,,,,2020-10-27 18:05:33.024097
2020-10-21 02:51:28,1.3187466982823035e+18,"Maybe you love #Trump. That's cool. But, if you love Trump just because you think #Biden is a corrupt criminal, you should read this nonpartisan report on #RussianDisinformation #ElectionInteference and what that looks like without any help from the Trump family. https://t.co/Glc6KfqKl2",0.0,0.0,Twitter for Android,1.296609845349499e+18,Just Call Me Chief,JustCallMeChief,Insurgent Democrat with radical policy positions and mostly old-line conservative solutions.,2020-08-21 00:47:43,1.0,,,,,,,,,2020-10-27 18:31:42.067618
2020-10-24 19:42:07,1.3200881990127163e+18,"I may have to change my long-held view that #Trump will win #USElection2020: #Biden has a lead among seniors. They vote in numbers, in places that matter (e.g. #Florida). That demographic, plus latinos, youth &amp; Afro-Americans may give him a huge advantage.
https://t.co/zVHpvulYO8",2.0,0.0,Twitter for Android,296337551.0,Paul Bates,paulstuartbates,"Director of Strategy & Communications
@lambeth_council, former G15 housing assoc Dir of Comms & Ext Affairs, Trustee @aktcharity 🏳️‍🌈 he/him",2011-05-10 15:55:25,1545.0,"Southwark, London",51.5029222,-0.103458,London,United Kingdom,Europe,England,ENG,2020-10-27 18:20:32.911681
2020-10-23 02:31:30,1.3194664493842104e+18,@maxjoseph #Biden is coming off as the #liar he is,0.0,0.0,Twitter for Android,3262606400.0,@'SenjiMom,SenjiMom,"Trump 2020, Reality TV Junkie, #MAFS, #90DAYFIANCE, #HalloweenQueen, #BasenjiMom, #TWD",2015-06-30 22:21:44,13.0,"Indianapolis, IN",39.7683331,-86.1583502,Indianapolis,United States of America,North America,Indiana,IN,2020-10-27 18:25:52.188248
2020-11-07 16:58:11,1.3251203749174436e+18,"#Election2020 #JoeBiden #MAGAA2020 #realDonaldTrump if the televised eviction of the squatters in the White House is pay per view its worth the money,",1.0,0.0,Twitter for iPhone,969901081.0,Michael Coveney,munster1960,"Munster Rugby lifetime supporter, my views and opinions are my own.",2012-11-25 11:44:38,92.0,"Cork, Ireland",52.865196,-7.9794599,,Ireland,Europe,,,2020-11-08 11:19:12.363983
2020-11-07 23:29:47,1.3252189230889083e+18,"So if you want a good laugh, go look up this tweet thread. #Democrats eating each other already. #bidenharis2020 #BidenHarris2020 #Biden #BidenHarris https://t.co/784C7hXN9U",0.0,0.0,Twitter Web App,17348209.0,WKiraW,WKiraW,"2 time victim of NAFTA. Old enough to no longer have much of a filter.  Animal rescuer.  If U think retweets mean agreement, better read what I tweeted with it.",2008-11-12 20:43:17,2967.0,,,,,,,,,2020-11-08 11:23:15.506664
2020-10-31 22:12:17,1.322662706088915e+18,#JoeBiden #BidenHarris2020 #RiseUp #SaveOurDemocracy #AutocracyNOTwanted #BruceSpringsteen https://t.co/yDTXWhSXpf,0.0,0.0,Twitter Web App,1.2145654664144855e+18,Viv Henry🧠Mental Health Pros CORRECT on 45!📢📢,Contain45Now,Creative Crafter! 📸🎨Poor People's Campaign Activist! Join us! Text MORAL to 90975! Resistor of EVIL regime! 🍑🌊✊🏾Mental Health Advocate!🧠 Wear a Mask!😷🐨,2020-01-07 15:12:43,176.0,,,,,,,,,2020-11-01 11:00:54.212253
2020-10-22 00:02:47,1.3190666349679862e+18,#HunterBiden - had you been born into this family you would not be in hot water now.  #Criminal #Loser #PedoHunterBiden #JoeBiden @JoeBiden @Maddow @maddowblog #maddow https://t.co/AE2rwQz9de,1.0,0.0,Twitter Web App,66598468.0,🇺🇸   CJ    🇺🇸,iluvspringtime,"Proud and Loyal Supporter Of @realDonaldTrump  🇺🇸🇺🇸🇺🇸 
#Trump2020 #DrainTheSwamp #MAGA2020 #AmericaFIRST #1A #2A #VoterID #DeportThemALL #Americans #First",2009-08-18 04:44:28,17207.0,,,,,,,,,2020-10-27 18:12:25.925752
2020-10-18 09:50:14,1.3177649182932582e+18,"Source on alleged Hunter #Biden email chain verifies message about #Chinese investment firm

#HunterBiden #HunterBidenEmails
#HunterBidenLaptop
https://t.co/RMU0XkeWi1",1.0,0.0,Twitter for Android,1.2676826947685908e+18,🇺🇸 Political Network 🇺🇸,PoliticalNetwrk,,2020-06-02 05:01:56,8.0,"Chicago, IL",41.875561600000005,-87.6244212,Chicago,United States of America,North America,Illinois,IL,2020-10-21 06:59:13.978100221
2020-11-05 18:25:49,1.3244176507899412e+18,"#Trump to #Biden, you have the votes, I have justice by my side",0.0,0.0,Twitter for Android,330196261.0,George Mitakides,GMitakides,"Salus populi suprema lex esto
Let the welfare of the people be the supreme law
(Ciceron)

La vita e' bella

Civil Engineer, NTUA 1980",2011-07-06 07:47:20,9315.0,Loutraki Greece,,,,,,,,2020-11-06 10:06:13.681181
2020-11-03 19:21:58,1.323707005987672e+18,"I did a 45 min Unicorn Dance today with my #Biden sign. 

It felt good to do something. 

Although I got sworn at, and last week I had a #Trump sign thrown at me.

I voted for a better country.
#UnicornsForBiden #BidenHarris2020",25.0,0.0,Twitter for iPhone,8.66726061786239e+17,Orlando Ribbon Project 🌈™️,orlandoribbons,Since 6/12/16 over 1 Million Ribbons have been made to honor #The49 #Orlando. Love ambassador. #Kindness #Love #YouMatter #TheRibbonMaker❤️🧡💛💚💙💜🤍🤎🖤,2017-05-22 18:42:50,7362.0,"Orlando, FL",28.5421109,-81.3790304,Orlando,United States of America,North America,Florida,FL,2020-11-04 09:44:09.159196
2020-11-07 18:03:40,1.3251368528866918e+18,"Did Kamala Harris becomes President of the United States in 2024?

#JoeBiden #KamalaHarris #MadamVicePresidentElect https://t.co/M9JROrP63Z",1.0,0.0,Twitter Web App,1.2826358840059167e+18,Kay Junge,Junge_Kay,"„Du siehst nur mit dem Herzen gut.""
Antoine de Saint-Exupéry

Ein kämpfendes Herz für Gerechtigkeit, Solidarität und eine menschliche Welt",2020-07-13 11:20:23,56.0,Bremen / Germany,,,,,,,,2020-11-08 11:15:14.057911
2020-11-02 04:15:50,1.323116582550139e+18,"What is going to be worse for Americans this Christmas and Winter?
#USA #COVID19 #Election2020 #Trump #Biden",0.0,0.0,Twitter for Android,24665237.0,Andy Craig,Ancray,"I do not for a moment believe that we should set limits on what we can achieve, together, for our country, our people, our future.

E.G.W. 13/11/72",2009-03-16 08:07:31,358.0,,,,,,,,,2020-11-03 14:35:43.646180
2020-11-04 05:38:14,1.3238620940187116e+18,Why is #Biden going to speak before the final result is in?,1.0,0.0,Twitter for iPad,8.247705487690998e+17,Laura Marti,RightonNYC,"Individualist. Loves freedom, free market, capitalism and the USA 🇺🇸",2017-01-27 00:06:37,231.0,,,,,,,,,2020-11-05 13:00:21.554092
2020-11-02 20:03:30,1.3233550725883249e+18,"@dondle_percy AND as Marcos did was declare Martial Law when he was voted out! Thats when everything hit the fan and he went into hiding!!

When TRUMP is officially been declared the LOSER flee  

Cuz u and I know he will NOT show up when #Biden is sworn in as 46 POTUS  in January",2.0,1.0,Twitter for iPhone,29270341.0,Donna Smith McG 🦋❄️👩‍🎨,donnasfineart,"I am today for what I believed about myself yesterday & 2morrow, what I believed about myself 2day. EX-GOP “I am a REAL✝️” #Resistance2020 Racism & MAGA BLOCKED",2009-04-06 19:14:09,9584.0,"Georgia, USA",41.6809707,44.02873820000001,,Georgia,Asia,,,2020-11-03 14:33:18.587907
2020-11-07 17:26:42,1.3251275508639908e+18,#manhattan #nyc reacting to #biden win. https://t.co/S7v6OkX2n2,249.0,52.0,Twitter for iPhone,1488913117.0,CeFaan Kim,CeFaanKim,@ABC7NY Reporter | Former @USArmyReserve Sergeant | @aaja MediaWatch Co-Chair | @nyuniversity Alumnus | fb: CeFaanKimTV,2013-06-06 22:32:24,9095.0,New York City,40.7127281,-74.0060152,New York,United States of America,North America,New York,NY,2020-11-08 11:31:17.870976
2020-10-15 01:30:36,1.3165520190297457e+18,"@Twitter should win the #StreisandEffect Award Of The Year for driving so many people to the @nypost article on #Biden that they're attempting to suppress.

Good job twits!",2.0,1.0,Twitter Web App,9.779934268756378e+17,Itchy Bacca,ItchyBacca,https://t.co/rWkDEnlDq6,2018-03-25 19:39:37,4857.0,,,,,,,,,2020-10-21 00:12:04.958196234
2020-10-27 20:25:23,1.3211862508130673e+18,So this is your partner #JoeBiden?  #LaughingStockofNation https://t.co/cYnzpMhnUF,0.0,0.0,Twitter for iPhone,393792759.0,pcd,Newsblasted,,2011-10-19 02:37:22,3.0,,,,,,,,,2020-10-28 14:26:11.642108
2020-10-23 01:17:37,1.3194478564120207e+18,"#Trump We have to open up and live.
#Biden  You are all going to die in the dark Winter coming.",0.0,0.0,Twitter Web App,862365800.0,Beth Debrot,BethDebrot,Canadian Ex-Pat    #CivDei,2012-10-05 02:08:25,267.0,South USA,41.295156299999995,-83.15554379999999,,United States of America,North America,Ohio,OH,2020-10-27 18:27:34.803519
2020-10-28 00:44:13,1.3212513894362112e+18,"@KevinRomeis @ImMatthew_Davis @JasonMillerinDC @TuckerCarlson Yeah but here the big guy is getting money thru his kids, because of his position. Trump was already rich. #JoeBiden had power but wanted more cash",2.0,0.0,Twitter for iPhone,7026252.0,WKRP in Cincinnatus,WC_Fox,Epistemological modesty!,2007-06-22 23:24:22,398.0,,,,,,,,,2020-10-29 16:52:54.859024
2020-10-24 01:23:03,1.3198116088734925e+18,DemCast #wtpsenate #wtpBlue #wtpBiden #BLM #MSNBCLive #MSNBC #Resist #DumpTrump #TeamJustice #BidenHarris #BlueWave #JoeBiden #JoeBidenKamalaHarris. #wtpsenate #voteblue #wtpBlue #DemVoice1 https://t.co/Nu8bmcb515,1.0,1.0,Twitter for iPad,1.2449822077033308e+18,VOTE BLUE Steve Ziegenbusch👑,steveziegenbus2,"🍷 #DemCast #DemCastPA 🇺🇸 #BLM #VoteBiden #wtp #nevertrump #resist #married over 50 years, 8 grandchildren, USMC VET, 🌊🌊 🌈⭐️😻💙🎇 🌊🌊🌊 🌈",2020-03-31 13:37:55,5139.0,"Columbus, OH 🇺🇸🇺🇸🇺🇸🌊💝",39.9622601,-83.00070649999999,Columbus,United States of America,North America,Ohio,OH,2020-10-27 18:07:38.412799
2020-11-04 12:33:58,1.3239667204161413e+18,My guess: #Biden wins with 270 #Elections2020 #Michigan will be blue.,0.0,0.0,Twitter Web App,7.41977576294486e+17,JoGi,Jeremasia,Schwarze Katze von Links! #corona,2016-06-12 12:56:54,50.0,,,,,,,,,2020-11-05 12:56:15.451178
2020-11-04 06:22:11,1.3238731558789775e+18,"I'm terrible at math. Each time I add the electoral votes for #Trump and #Biden using this map from the #NYTimes, I don't get 223:174, Biden over Trump.

I get 171:164 Biden (slightly) over Trump. Would they intentionally get it wrong? Someone please help. https://t.co/G4mPxr1a8P",0.0,0.0,Twitter Web App,90576821.0,BadGrammar,lucas_reilly,"I play music, I wish I were a white-hat hacker, and I finally realized that every voice matters when the its the worst voices that sing the loudest.",2009-11-17 06:28:53,6.0,,,,,,,,,2020-11-05 12:59:34.797765
2020-11-08 02:14:09,1.325260287302316e+18,"Lets be honest. There is no better pick for Dept. of Homeland Security than @LouisianaGov.  Louisiana is handling the pandemic better than most, and no one has dealt with more hurricanes.  Plus he has a military background. No brainer if he wants it.

#LaGov #LaLege #Biden",6.0,0.0,Twitter for iPhone,4284358338.0,Reboot Louisiana,LaReboot,Let’s shake things up.,2015-11-19 00:55:49,934.0,"Louisiana, USA",30.8703881,-92.007126,,United States of America,North America,Louisiana,LA,2020-11-09 18:38:36.968577
2020-11-07 17:35:56,1.3251298756324844e+18,"#JoeBiden #KamalaHarris 
Congratulations on your win.",0.0,0.0,Twitter for Android,41886696.0,🇺🇸🍄M Denise K🎄🏳️‍🌈,mdkissick,"Let's do this! #BlueTsunami
I'd love to reach 5000+ #FBR #ProudDemocrat
#VeteranAgainstTrump
#Blacklivesmatter
#BidenHarris2020
🇺🇲✊🏼🏳️‍🌈🌊🌊🎉",2009-05-22 19:51:14,2618.0,"Chloride, AZ",40.3936294,47.787250799999995,,Azerbaijan,Asia,,,2020-11-08 11:16:37.266875
2020-11-04 22:48:41,1.3241214165397135e+18,Please tell me who has won! Im on tenterhooks!.........no wait Im not! Youve either put that #spraytannedtwat into power or #Biden best of luck #USAElections2020,0.0,0.0,Twitter for iPhone,73179889.0,Robert Clarke,Rjclarke16,,2009-09-10 18:08:42,11.0,,,,,,,,,2020-11-05 12:48:31.856046
2020-11-07 17:14:16,1.3251244227353354e+18,"So #millionaires don`t need astrologers but #Billionaires do. Did I say that? @isarastrology @AnilSinghvi_ @bankniftydoctor @josephseby78 @Stocksfanatic @Puretechnicals9 @sonisunil59. Power of #jupiter, #saturn, nodes. Saturns makes &amp; breaks you also #financialastrology #JoeBiden https://t.co/88VD5rCgqo",8.0,0.0,Twitter Web App,175339596.0,Nitin Bhandari,finastrocycles,"EDUCATIONAL PURPOSE ONLY,
Not a recommendation to buy/sell,
#Gann -Trader,
Market-Timer,
Mentor,
Past: head trader-SRSL,
Financial-Astrologer,
Research-based",2010-08-06 09:49:32,715.0,Global,,,,,,,,2020-11-08 11:18:02.164396
2020-10-17 17:02:35,1.3175113363901276e+18,"@DineshDSouza And just what were you persecuted for by the #Obama #Biden administration?

They need a taste of their own medicine. https://t.co/QQn09tvhAl",0.0,0.0,Twitter Web App,43382137.0,Ed,Kalifornia4Cruz,"Blessed to have been born as an American.
I Support Sen. Ted Cruz of the Great State of #Texas!
19E/19K, 1st Infantry Division",2009-05-29 18:34:31,2008.0,Democratic People's Republic of Kalifornia (DPRK),37.25022,-119.75126000000002,,United States of America,North America,California,CA,2020-10-21 05:57:43.423054102
